"id","id_assessment","id_student","date_submitted","is_banked","score","total_vle_before_assessment"
"8610","14988","539253","157","0","72","30"
"8611","14989","525683","187","0","71","36"
"8612","14988","557594","165","0","64","33"
"8613","14989","526370","187","0","62","36"
"8614","14988","539303","153","0","65","24"
"8615","14988","557622","161","0","95","25"
"8616","14989","527020","186","0","55","24"
"8617","14988","539345","170","0","68","18"
"8618","14989","527164","185","0","86","66"
"8619","14988","557758","157","0","85","54"
"8620","14988","539365","151","0","68","64"
"8621","14988","557968","158","0","75","18"
"8622","14988","539385","159","0","13","38"
"8623","14988","557979","159","0","49","27"
"8624","14988","539418","158","0","95","47"
"8625","14988","558024","158","0","70","29"
"8626","14988","539558","158","0","65","40"
"8627","14988","558040","159","0","80","35"
"8628","14988","539572","165","0","63","24"
"8629","14988","558042","159","0","82","21"
"8630","14988","539737","159","0","82","9"
"8631","14988","558066","159","0","80","21"
"8632","14988","540184","159","0","65","42"
"8633","14988","277733","160","0","65","27"
"8634","14988","558068","158","0","71","32"
"8635","14988","540511","159","0","81","36"
"8636","14988","278447","158","0","83","25"
"8637","14988","558075","150","0","65","21"
"8638","14988","281564","159","0","79","24"
"8639","14988","540513","158","0","75","11"
"8640","14988","558092","159","0","32","31"
"8641","14988","284076","159","0","74","34"
"8642","14988","540530","159","0","65","44"
"8643","14988","558099","157","0","81","69"
"8644","14988","285633","158","0","61","33"
"8645","14988","285912","158","0","80","32"
"8646","14988","540614","179","0","73","45"
"8647","14988","290550","166","0","82","15"
"8648","14988","540656","159","0","72","18"
"8649","14988","291037","158","0","55","53"
"8650","14988","540750","152","0","70","38"
"8651","14988","291194","158","0","75","28"
"8652","14988","540780","158","0","82","9"
"8653","14988","294961","164","0","60","41"
"8654","14988","540826","191","0","65","48"
"8655","14988","295754","159","0","79","30"
"8656","14988","541013","165","0","75","53"
"8657","14988","297484","156","0","75","34"
"8658","14988","541073","157","0","93","36"
"8659","14988","298322","157","0","53","89"
"8660","14988","541232","159","0","75","35"
"8661","14988","298476","159","0","68","37"
"8662","14988","541363","166","0","75","27"
"8663","14988","306886","152","0","55","26"
"8664","14988","541697","156","0","78","40"
"8665","14989","527227","192","0","79","41"
"8666","14988","309175","159","0","36","12"
"8667","14988","541764","158","0","90","21"
"8668","14989","527886","188","0","84","39"
"8669","14988","309734","164","0","65","59"
"8670","14988","541794","159","0","63","26"
"8671","14989","527980","186","0","87","42"
"8672","14988","313810","159","0","100","63"
"8673","14988","541803","157","0","57","11"
"8674","14989","528161","187","0","72","24"
"8675","14988","541808","157","0","68","22"
"8676","14989","528250","177","0","73","48"
"8677","14988","315186","171","0","85","49"
"8678","14988","541822","162","0","79","27"
"8679","14989","528261","187","0","87","39"
"8680","14988","316841","158","0","73","38"
"8681","14989","528353","187","0","75","39"
"8682","14988","318056","159","0","13","31"
"8683","14988","541832","159","0","69","50"
"8684","14989","528698","186","0","84","52"
"8685","14988","319209","158","0","67","41"
"8686","14988","542084","173","0","68","39"
"8687","14989","528904","186","0","79","37"
"8688","14988","325511","159","0","65","17"
"8689","14988","542259","164","0","55","33"
"8690","14989","529065","191","0","87","53"
"8691","14988","325879","158","0","58","30"
"8692","14988","542291","160","0","89","17"
"8693","14989","529174","187","0","73","31"
"8694","14988","329226","159","0","77","27"
"8695","14988","542663","159","0","41","18"
"8696","14989","529212","185","0","70","41"
"8697","14988","329800","159","0","89","35"
"8698","14989","529452","201","0","70","40"
"8699","14988","542745","165","0","50","32"
"8700","14988","331354","158","0","81","27"
"8701","14988","558113","160","0","65","27"
"8702","14988","542748","158","0","85","36"
"8703","14988","331844","158","0","90","45"
"8704","14989","529502","187","0","76","54"
"8705","14988","558168","159","0","67","16"
"8706","14988","335421","163","0","76","24"
"8707","14989","530065","186","0","39","13"
"8708","14988","558250","158","0","76","28"
"8709","14988","338056","158","0","65","22"
"8710","14989","530669","190","0","55","33"
"8711","14988","558373","157","0","67","65"
"8712","14989","530987","194","0","45","28"
"8713","14988","339379","156","0","95","36"
"8714","14988","558435","147","0","87","62"
"8715","14989","531573","186","0","41","21"
"8716","14988","341509","160","0","55","34"
"8717","14988","558703","159","0","55","20"
"8718","14989","532140","186","0","85","25"
"8719","14988","350622","173","0","26","45"
"8720","14988","558747","159","0","65","44"
"8721","14989","532665","187","0","78","17"
"8722","14988","350795","159","0","82","19"
"8723","14988","558769","136","0","73","37"
"8724","14988","351271","158","0","78","67"
"8725","14989","532950","186","0","89","77"
"8726","14989","25107","187","0","55","33"
"8727","14988","351290","159","0","68","25"
"8728","14989","533324","178","0","62","24"
"8729","14988","352364","157","0","98","26"
"8730","14989","533545","186","0","72","29"
"8731","14989","31663","187","0","70","105"
"8732","14988","353093","156","0","86","58"
"8733","14989","533722","187","0","81","32"
"8734","14989","34229","189","0","82","58"
"8735","14988","360188","157","0","85","48"
"8736","14989","533839","187","0","77","25"
"8737","14989","34353","187","0","73","25"
"8738","14988","360877","159","0","85","38"
"8739","14989","534051","186","0","61","25"
"8740","14989","34863","193","0","73","24"
"8741","14988","361603","159","0","88","36"
"8742","14989","39655","183","0","95","32"
"8743","14989","534086","185","0","85","39"
"8744","14988","362760","158","0","49","74"
"8745","14989","50993","187","0","5","16"
"8746","14989","534343","187","0","82","29"
"8747","14988","363401","159","0","28","18"
"8748","14989","70608","186","0","84","38"
"8749","14989","534360","187","0","87","27"
"8750","14988","363416","158","0","67","22"
"8751","14989","534373","177","0","79","25"
"8752","14988","363660","153","0","90","54"
"8753","14989","74734","187","0","79","28"
"8754","14989","534432","186","0","78","28"
"8755","14988","365452","162","0","65","48"
"8756","14989","75399","187","0","70","42"
"8757","14989","534652","193","0","77","29"
"8758","14988","365707","159","0","87","53"
"8759","14989","82535","167","0","64","39"
"8760","14989","534698","186","0","86","54"
"8761","14988","367304","166","0","40","18"
"8762","14989","82741","182","0","60","73"
"8763","14989","534765","191","0","85","23"
"8764","14988","367609","158","0","81","43"
"8765","14989","83254","187","0","40","75"
"8766","14989","534991","187","0","56","24"
"8767","14988","370302","159","0","0","39"
"8768","14989","84245","153","0","96","81"
"8769","14989","535012","187","0","42","41"
"8770","14988","370720","159","0","63","12"
"8771","14989","87732","187","0","71","66"
"8772","14989","535140","187","0","66","38"
"8773","14988","371679","159","0","74","75"
"8774","14989","91322","185","0","74","33"
"8775","14989","535145","187","0","85","71"
"8776","14989","92947","187","0","90","47"
"8777","14988","374234","152","0","88","56"
"8778","14989","535328","185","0","75","45"
"8779","14989","92993","187","0","60","30"
"8780","14988","376617","166","0","75","37"
"8781","14989","535407","186","0","89","24"
"8782","14988","377759","172","0","79","44"
"8783","14989","97154","176","0","98","77"
"8784","14989","535468","187","0","86","44"
"8785","14988","377846","159","0","60","32"
"8786","14989","98313","185","0","78","13"
"8787","14989","535530","186","0","77","28"
"8788","14988","378543","159","0","75","44"
"8789","14989","104054","186","0","95","46"
"8790","14988","386348","166","0","91","41"
"8791","14989","108589","187","0","84","39"
"8792","14989","535605","187","0","95","54"
"8793","14988","389369","178","0","82","25"
"8794","14989","109938","183","0","92","28"
"8795","14989","535755","185","0","77","30"
"8796","14988","390220","173","0","76","19"
"8797","14989","110881","184","0","66","179"
"8798","14989","535760","186","0","63","22"
"8799","14988","390442","174","0","83","33"
"8800","14989","116603","187","0","81","43"
"8801","14989","535800","185","0","72","33"
"8802","14989","123860","187","0","85","89"
"8803","14988","392213","159","0","68","23"
"8804","14989","535807","187","0","70","21"
"8805","14989","133155","187","0","88","32"
"8806","14989","535820","186","0","82","27"
"8807","14989","143741","187","0","95","36"
"8808","14989","536188","185","0","78","47"
"8809","14989","145544","187","0","69","72"
"8810","14988","542991","167","0","47","15"
"8811","14989","536189","186","0","87","45"
"8812","14989","151697","185","0","80","28"
"8813","14989","536205","187","0","39","13"
"8814","14988","543124","158","0","83","74"
"8815","14989","536452","187","0","62","43"
"8816","14989","152929","187","0","82","39"
"8817","14988","543165","172","0","80","64"
"8818","14989","153212","184","0","86","36"
"8819","14988","543180","158","0","65","35"
"8820","14989","154540","186","0","77","20"
"8821","14988","543351","166","0","80","24"
"8822","14989","182824","188","0","75","26"
"8823","14988","543356","159","0","72","47"
"8824","14989","185349","185","0","74","37"
"8825","14988","543473","167","0","83","28"
"8826","14989","187793","187","0","61","31"
"8827","14988","543719","179","0","45","41"
"8828","14989","188152","183","0","90","33"
"8829","14988","543853","163","0","80","43"
"8830","14989","192424","181","0","72","67"
"8831","14988","544186","159","0","89","32"
"8832","14989","197595","186","0","73","41"
"8833","14989","198956","187","0","75","77"
"8834","14988","544351","197","0","35","151"
"8835","14989","199520","186","0","79","30"
"8836","14988","544519","159","0","36","15"
"8837","14989","536900","188","0","55","13"
"8838","14989","200905","187","0","29","83"
"8839","14988","544532","159","0","79","21"
"8840","14989","537162","183","0","77","58"
"8841","14989","203481","181","0","65","35"
"8842","14988","544632","141","0","74","27"
"8843","14989","537193","186","0","93","63"
"8844","14988","544639","170","0","46","26"
"8845","14988","544642","166","0","46","43"
"8846","14988","544741","158","0","63","19"
"8847","14988","544848","159","0","92","22"
"8848","14988","544859","159","0","58","45"
"8849","14988","392428","158","0","66","51"
"8850","14988","544881","166","0","78","43"
"8851","14988","544890","159","0","45","21"
"8852","14988","544989","158","0","70","55"
"8853","14988","545191","157","0","65","37"
"8854","14989","204746","187","0","72","25"
"8855","14989","226374","186","0","71","24"
"8856","14989","226827","185","0","83","45"
"8857","14989","229240","185","0","85","37"
"8858","14989","547466","189","0","56","35"
"8859","14989","537259","187","0","65","70"
"8860","14989","229426","182","0","85","24"
"8861","14989","547689","181","0","82","37"
"8862","14989","537342","185","0","86","46"
"8863","14989","232695","183","0","72","61"
"8864","14989","537414","186","0","79","36"
"8865","14989","547690","186","0","95","41"
"8866","14989","247267","187","0","13","49"
"8867","14989","537434","186","0","89","80"
"8868","14989","547697","187","0","84","22"
"8869","14989","537464","187","0","83","41"
"8870","14989","248103","187","0","79","31"
"8871","14989","547757","185","0","86","50"
"8872","14989","537473","187","0","66","53"
"8873","14989","249534","187","0","73","26"
"8874","14989","537488","186","0","86","40"
"8875","14989","547873","186","0","67","28"
"8876","14989","537572","186","0","69","52"
"8877","14989","547892","187","0","77","24"
"8878","14989","537679","187","0","79","37"
"8879","14989","548124","187","0","77","20"
"8880","14988","397118","161","0","85","25"
"8881","14989","548255","186","0","90","56"
"8882","14989","537688","186","0","70","30"
"8883","14988","398084","159","0","70","59"
"8884","14989","548275","186","0","80","42"
"8885","14989","537875","186","0","88","40"
"8886","14988","400049","159","0","74","69"
"8887","14989","537898","191","0","50","42"
"8888","14989","548334","187","0","39","54"
"8889","14989","537905","187","0","89","92"
"8890","14989","548439","186","0","78","43"
"8891","14989","538221","185","0","78","80"
"8892","14989","548504","187","0","77","32"
"8893","14989","538897","194","0","78","67"
"8894","14989","548617","187","0","91","64"
"8895","14989","538987","181","0","87","42"
"8896","14989","548744","187","0","61","31"
"8897","14989","539056","187","0","67","73"
"8898","14989","548791","187","0","61","45"
"8899","14989","539265","187","0","76","44"
"8900","14989","548834","185","0","89","46"
"8901","14989","539303","188","0","73","26"
"8902","14989","548838","185","0","91","46"
"8903","14989","539345","187","0","74","20"
"8904","14989","548839","193","0","86","47"
"8905","14989","548843","187","0","75","67"
"8906","14989","539365","179","0","78","84"
"8907","14989","548884","185","0","60","29"
"8908","14989","539385","187","0","74","45"
"8909","14989","548885","182","0","93","36"
"8910","14989","539418","180","0","97","54"
"8911","14989","255998","187","0","58","28"
"8912","14989","539558","187","0","68","43"
"8913","14989","548954","187","0","85","10"
"8914","14988","400469","158","0","82","42"
"8915","14989","262454","203","0","61","20"
"8916","14989","539572","182","0","66","34"
"8917","14988","400474","156","0","90","34"
"8918","14989","549047","187","0","70","48"
"8919","14989","539737","187","0","45","16"
"8920","14989","262741","197","0","75","70"
"8921","14988","400894","166","0","76","12"
"8922","14989","549078","187","0","51","46"
"8923","14989","540055","187","0","83","39"
"8924","14989","263499","185","0","70","105"
"8925","14988","401339","159","0","92","49"
"8926","14989","540184","187","0","67","50"
"8927","14988","401349","159","0","87","37"
"8928","14989","267761","186","0","13","33"
"8929","14988","403093","159","0","64","20"
"8930","14989","540511","185","0","70","44"
"8931","14989","271036","187","0","55","67"
"8932","14988","404022","158","0","80","33"
"8933","14989","540513","187","0","78","16"
"8934","14989","272580","187","0","84","35"
"8935","14988","404727","167","0","57","36"
"8936","14989","540530","187","0","63","45"
"8937","14989","273877","187","0","63","33"
"8938","14988","405471","159","0","79","33"
"8939","14989","276717","184","0","74","38"
"8940","14988","405995","159","0","80","34"
"8941","14989","540607","187","0","63","31"
"8942","14989","278447","186","0","75","26"
"8943","14988","406311","143","0","46","18"
"8944","14989","540614","187","0","74","45"
"8945","14989","281564","186","0","58","27"
"8946","14988","408112","166","0","85","27"
"8947","14989","540656","184","0","75","20"
"8948","14988","409662","158","0","84","30"
"8949","14989","540750","179","0","75","41"
"8950","14989","284076","187","0","61","36"
"8951","14988","412654","158","0","68","23"
"8952","14989","540780","187","0","85","10"
"8953","14989","285633","186","0","58","34"
"8954","14988","413984","163","0","86","28"
"8955","14989","541013","191","0","68","59"
"8956","14989","285912","184","0","79","34"
"8957","14988","414958","159","0","66","23"
"8958","14989","541113","187","0","61","34"
"8959","14989","290550","186","0","83","18"
"8960","14988","415716","159","0","85","51"
"8961","14989","541232","186","0","75","36"
"8962","14989","291037","186","0","65","54"
"8963","14988","416007","165","0","74","61"
"8964","14989","541363","187","0","73","29"
"8965","14989","291194","186","0","81","31"
"8966","14988","416654","148","0","69","88"
"8967","14989","295754","187","0","76","31"
"8968","14988","418325","152","0","77","32"
"8969","14989","298322","185","0","57","93"
"8970","14988","422070","159","0","35","28"
"8971","14989","298476","187","0","59","44"
"8972","14988","423871","158","0","79","46"
"8973","14989","306886","174","0","60","26"
"8974","14988","425808","145","0","87","60"
"8975","14989","309734","187","0","51","64"
"8976","14988","425820","165","0","87","47"
"8977","14989","313810","187","0","90","77"
"8978","14988","426650","159","0","68","26"
"8979","14989","316841","187","0","81","43"
"8980","14988","426838","158","0","80","14"
"8981","14989","318056","187","0","73","31"
"8982","14988","427536","159","0","75","58"
"8983","14989","319209","182","0","70","44"
"8984","14988","427704","158","0","75","31"
"8985","14989","325511","186","0","62","17"
"8986","14988","429038","173","0","41","22"
"8987","14989","325879","182","0","56","31"
"8988","14988","430357","159","0","0","29"
"8989","14989","329226","187","0","78","28"
"8990","14988","432232","159","0","28","23"
"8991","14989","331844","185","0","89","52"
"8992","14989","335421","187","0","65","26"
"8993","14989","338056","186","0","67","26"
"8994","14989","339379","177","0","95","39"
"8995","14989","350622","188","0","79","46"
"8996","14989","350795","187","0","82","20"
"8997","14989","351271","185","0","80","69"
"8998","14989","351290","187","0","65","28"
"8999","14989","352364","183","0","98","26"
"9000","14989","360188","183","0","90","49"
"9001","14989","361603","194","0","90","38"
"9002","14991","2296749","60","0","80","15"
"9003","14989","363401","187","0","0","19"
"9004","14991","2300911","60","0","100","20"
"9005","14989","363416","187","0","86","24"
"9006","14991","2302925","60","0","100","30"
"9007","14989","363660","184","0","80","66"
"9008","14991","2308528","60","0","100","29"
"9009","14989","541697","185","0","80","45"
"9010","14991","2322046","60","0","80","9"
"9011","14989","541764","186","0","75","22"
"9012","14991","2322342","60","0","100","33"
"9013","14989","541794","185","0","86","28"
"9014","14991","2327072","60","0","100","7"
"9015","14989","541803","186","0","67","14"
"9016","14991","2336550","60","0","100","25"
"9017","14989","541808","186","0","73","22"
"9018","14991","2366070","60","0","80","23"
"9019","14989","541822","193","0","82","28"
"9020","14991","2375144","60","0","100","36"
"9021","14989","541832","187","0","75","56"
"9022","14991","2376628","60","0","80","17"
"9023","14989","542084","201","0","80","45"
"9024","14991","2377567","60","0","100","44"
"9025","14989","542259","187","0","35","36"
"9026","14991","2380539","60","0","100","61"
"9027","14989","542291","188","0","75","19"
"9028","14991","2384819","60","0","100","12"
"9029","14989","542613","183","0","63","56"
"9030","14991","2395222","60","0","100","15"
"9031","14991","2418877","60","0","100","24"
"9032","14989","542745","187","0","57","34"
"9033","14991","2425726","60","0","100","36"
"9034","14989","542748","187","0","89","38"
"9035","14991","2444088","60","0","100","33"
"9036","14991","2444703","60","0","100","17"
"9037","14989","542991","190","0","34","16"
"9038","14991","2445088","60","0","100","19"
"9039","14989","543124","186","0","80","82"
"9040","14991","2446144","60","0","100","19"
"9041","14989","543165","186","0","85","66"
"9042","14991","2464963","60","0","100","31"
"9043","14989","543351","194","0","76","26"
"9044","14991","2470672","60","0","100","40"
"9045","14989","543356","187","0","78","54"
"9046","14991","2474493","60","0","100","25"
"9047","14989","543473","188","0","86","36"
"9048","14991","2475780","60","0","80","13"
"9049","14989","543853","187","0","89","47"
"9050","14991","2476649","60","0","100","25"
"9051","14989","544186","187","0","85","34"
"9052","14991","2481224","60","0","100","65"
"9053","14989","544351","187","0","37","149"
"9054","14991","2481765","60","0","100","19"
"9055","14989","544455","186","0","59","39"
"9056","14991","2483179","60","0","100","26"
"9057","14989","544519","187","0","30","19"
"9058","14991","2483568","60","0","100","45"
"9059","14989","544532","187","0","72","22"
"9060","14991","2487541","60","0","100","28"
"9061","14989","365452","187","0","67","51"
"9062","14989","544632","184","0","70","28"
"9063","14991","2498299","60","0","100","19"
"9064","14989","544639","187","0","60","26"
"9065","14991","2512392","60","0","80","53"
"9066","14989","365707","186","0","83","57"
"9067","14989","544642","186","0","77","49"
"9068","14991","2517864","60","0","100","18"
"9069","14989","367609","187","0","84","46"
"9070","14989","544741","186","0","73","20"
"9071","14991","2518653","60","0","100","28"
"9072","14989","370720","186","0","67","15"
"9073","14989","544859","209","0","56","48"
"9074","14991","2521745","60","0","100","24"
"9075","14989","549158","184","0","54","35"
"9076","14989","371679","187","0","77","77"
"9077","14991","2522093","60","0","100","33"
"9078","14989","549196","187","0","97","44"
"9079","14989","377759","187","0","90","48"
"9080","14991","2524127","60","0","80","7"
"9081","14989","549261","187","0","76","37"
"9082","14991","2528966","60","0","100","29"
"9083","14989","549391","193","0","77","26"
"9084","14991","2531031","60","0","100","27"
"9085","14989","549568","187","0","75","57"
"9086","14991","2535788","60","0","100","55"
"9087","14989","549651","187","0","60","24"
"9088","14991","2540362","60","0","100","19"
"9089","14989","549732","185","0","85","25"
"9090","14991","2541120","60","0","100","10"
"9091","14989","549754","187","0","87","41"
"9092","14991","2553749","60","0","100","40"
"9093","14989","549862","186","0","85","20"
"9094","14991","2569163","60","0","100","16"
"9095","14989","550077","187","0","75","43"
"9096","14991","2575914","60","0","80","34"
"9097","14989","550209","186","0","95","37"
"9098","14991","2578567","60","0","80","29"
"9099","14989","550342","186","0","66","32"
"9100","14991","2579459","60","0","100","26"
"9101","14989","550354","186","0","80","46"
"9102","14991","2580439","60","0","100","27"
"9103","14989","550381","182","0","73","31"
"9104","14991","2581528","60","0","100","32"
"9105","14989","550400","187","0","58","63"
"9106","14991","2591421","60","0","80","39"
"9107","14989","550403","187","0","86","36"
"9108","14991","2602809","60","0","100","35"
"9109","14989","550520","186","0","90","34"
"9110","14991","2608235","60","0","100","38"
"9111","14989","550549","186","0","66","25"
"9112","14991","2608453","60","0","80","92"
"9113","14989","550597","205","0","70","37"
"9114","14991","2612483","60","0","100","20"
"9115","14989","544890","186","0","55","25"
"9116","14989","550613","194","0","87","64"
"9117","14991","2616787","60","0","100","25"
"9118","14989","545191","176","0","68","41"
"9119","14989","550668","186","0","77","33"
"9120","14991","2617596","60","0","100","42"
"9121","14989","545392","188","0","82","41"
"9122","14989","550707","185","0","72","66"
"9123","14991","2617999","60","0","80","35"
"9124","14989","545658","187","0","85","32"
"9125","14989","550708","174","0","72","39"
"9126","14991","2620178","60","0","100","25"
"9127","14989","545702","185","0","61","20"
"9128","14989","550898","187","0","58","17"
"9129","14991","2622465","60","0","100","37"
"9130","14989","546052","186","0","86","44"
"9131","14989","550921","183","0","81","38"
"9132","14991","2626410","60","0","100","39"
"9133","14989","546157","185","0","45","24"
"9134","14989","550923","187","0","92","27"
"9135","14991","2635505","60","0","100","23"
"9136","14989","546322","187","0","80","39"
"9137","14989","550963","187","0","79","23"
"9138","14991","2635829","60","0","100","26"
"9139","14989","546428","178","0","79","28"
"9140","14989","551032","196","0","75","64"
"9141","14991","2639611","60","0","100","16"
"9142","14989","546533","187","0","80","54"
"9143","14989","377846","187","0","63","33"
"9144","14991","2641393","60","0","100","48"
"9145","14989","546609","186","0","85","40"
"9146","14989","378462","192","0","75","42"
"9147","14991","2642029","60","0","100","23"
"9148","14989","546632","186","0","80","56"
"9149","14989","378543","187","0","75","45"
"9150","14991","2645061","60","0","100","30"
"9151","14989","389369","187","0","90","27"
"9152","14991","2654302","60","0","100","17"
"9153","14989","546749","187","0","84","49"
"9154","14989","390442","187","0","85","36"
"9155","14991","2685831","60","0","80","19"
"9156","14989","546811","185","0","57","15"
"9157","14991","2692384","60","0","100","60"
"9158","14989","392213","185","0","72","29"
"9159","14991","23629","60","0","100","9"
"9160","14989","398084","187","0","90","74"
"9161","14991","25107","60","0","100","16"
"9162","14989","400049","187","0","70","70"
"9163","14991","27891","60","0","100","25"
"9164","14989","400469","183","0","54","42"
"9165","14991","29144","60","0","100","54"
"9166","14989","400474","185","0","84","39"
"9167","14991","31663","60","0","100","69"
"9168","14989","401339","187","0","95","56"
"9169","14991","33666","60","0","100","17"
"9170","14989","401349","186","0","89","40"
"9171","14991","34229","60","0","100","47"
"9172","14989","404022","187","0","90","36"
"9173","14991","34353","60","0","100","20"
"9174","14989","404727","195","0","62","37"
"9175","14991","34431","60","0","80","11"
"9176","14989","405471","186","0","83","34"
"9177","14991","34756","60","0","80","20"
"9178","14989","405995","180","0","81","36"
"9179","14991","34863","60","0","100","18"
"9180","14989","406311","174","0","59","21"
"9181","14991","39655","60","0","80","19"
"9182","14991","50993","60","0","80","12"
"9183","14989","546837","187","0","80","40"
"9184","14991","52899","60","0","80","118"
"9185","14989","408112","199","0","81","32"
"9186","14989","547259","186","0","83","68"
"9187","14991","58089","60","0","100","19"
"9188","14989","409662","186","0","61","32"
"9189","14991","62631","60","0","100","16"
"9190","14989","410739","184","0","50","59"
"9191","14991","70608","60","0","80","15"
"9192","14989","412407","187","0","85","20"
"9193","14991","74695","60","0","100","46"
"9194","14989","412654","186","0","82","25"
"9195","14991","75399","60","0","80","23"
"9196","14989","413984","187","0","73","29"
"9197","14991","78645","60","0","80","21"
"9198","14989","414958","190","0","75","26"
"9199","14991","82535","60","0","80","22"
"9200","14991","82741","60","0","100","27"
"9201","14991","83254","60","0","60","31"
"9202","14991","84245","60","0","100","40"
"9203","14991","84664","60","0","100","20"
"9204","14991","87732","60","0","100","28"
"9205","14991","92274","60","0","100","36"
"9206","14991","92832","60","0","100","17"
"9207","14991","92947","60","0","100","23"
"9208","14991","92993","60","0","100","26"
"9209","14991","94616","60","0","80","14"
"9210","14991","97154","60","0","100","42"
"9211","14991","98313","60","0","80","5"
"9212","14991","104054","60","0","100","36"
"9213","14991","108377","60","0","80","22"
"9214","14991","108589","60","0","100","19"
"9215","14989","547403","186","0","66","47"
"9216","14991","109938","60","0","80","20"
"9217","14989","547427","186","0","72","31"
"9218","14991","110881","60","0","100","99"
"9219","14991","116603","60","0","100","24"
"9220","14991","117071","60","0","100","8"
"9221","14989","551080","185","0","71","30"
"9222","14991","120994","60","0","100","50"
"9223","14989","551129","186","0","83","20"
"9224","14991","123860","60","0","100","40"
"9225","14989","551274","187","0","61","0"
"9226","14991","126322","-1","1","80","4"
"9227","14989","551282","187","0","52","33"
"9228","14991","441181","60","0","100","14"
"9229","14989","551480","187","0","57","25"
"9230","14991","441255","60","0","100","37"
"9231","14989","551576","186","0","91","36"
"9232","14991","442012","60","0","100","40"
"9233","14989","551702","186","0","53","31"
"9234","14991","442183","60","0","100","24"
"9235","14989","551706","186","0","79","32"
"9236","14991","442466","-1","1","80","0"
"9237","14989","551714","187","0","74","34"
"9238","14991","443108","60","0","100","16"
"9239","14989","551716","186","0","82","41"
"9240","14991","443288","60","0","100","20"
"9241","14989","551770","186","0","71","28"
"9242","14991","444117","60","0","100","14"
"9243","14989","551886","193","0","90","75"
"9244","14991","444408","60","0","100","32"
"9245","14991","126411","60","0","100","3"
"9246","14989","551938","186","0","75","34"
"9247","14991","444926","60","0","100","14"
"9248","14991","133155","60","0","100","19"
"9249","14989","552007","177","0","85","46"
"9250","14991","445065","60","0","80","58"
"9251","14991","133748","60","0","100","32"
"9252","14989","552017","185","0","76","78"
"9253","14991","445125","60","0","60","12"
"9254","14991","142324","60","0","100","39"
"9255","14989","552039","186","0","82","30"
"9256","14991","143741","60","0","100","26"
"9257","14989","552110","187","0","58","50"
"9258","14989","415716","185","0","83","52"
"9259","14991","145544","60","0","100","31"
"9260","14989","552222","187","0","83","19"
"9261","14989","416007","194","0","63","65"
"9262","14991","147876","60","0","100","37"
"9263","14989","552273","186","0","77","30"
"9264","14989","416654","192","0","85","105"
"9265","14991","151697","60","0","100","17"
"9266","14991","152153","60","0","100","20"
"9267","14989","552535","185","0","75","24"
"9268","14991","152910","60","0","100","33"
"9269","14989","552701","187","0","48","60"
"9270","14991","152929","60","0","100","12"
"9271","14989","552826","187","0","80","41"
"9272","14991","153212","60","0","100","19"
"9273","14989","552859","188","0","53","38"
"9274","14991","153704","60","0","100","35"
"9275","14989","552894","187","0","58","30"
"9276","14991","154027","60","0","80","17"
"9277","14989","552914","185","0","30","32"
"9278","14991","154125","60","0","100","9"
"9279","14989","552929","186","0","89","68"
"9280","14991","154540","60","0","80","11"
"9281","14989","553047","178","0","92","47"
"9282","14991","156835","60","0","80","37"
"9283","14989","553125","187","0","79","64"
"9284","14991","165243","60","0","100","39"
"9285","14989","553321","184","0","100","40"
"9286","14989","553442","187","0","0","37"
"9287","14991","173316","60","0","100","41"
"9288","14989","553462","186","0","69","11"
"9289","14991","173335","60","0","100","30"
"9290","14989","553487","185","0","80","38"
"9291","14991","179605","60","0","100","23"
"9292","14989","553502","184","0","75","54"
"9293","14991","182824","60","0","80","20"
"9294","14989","553508","187","0","64","19"
"9295","14991","183806","-1","1","100","0"
"9296","14991","185349","60","0","100","27"
"9297","14991","186670","60","0","40","16"
"9298","14991","186988","60","0","100","28"
"9299","14991","187793","60","0","80","23"
"9300","14991","188152","60","0","100","22"
"9301","14991","192424","60","0","100","35"
"9302","14991","193822","60","0","100","25"
"9303","14991","197595","60","0","80","24"
"9304","14991","198956","60","0","100","62"
"9305","14991","199520","60","0","100","20"
"9306","14989","418325","177","0","63","33"
"9307","14991","200905","60","0","100","39"
"9308","14989","423871","186","0","81","52"
"9309","14991","203108","60","0","100","26"
"9310","14989","425808","186","0","89","63"
"9311","14991","203481","60","0","100","30"
"9312","14991","445889","60","0","100","15"
"9313","14991","204746","60","0","100","19"
"9314","14991","446045","60","0","100","8"
"9315","14991","226374","60","0","100","12"
"9316","14991","446856","60","0","80","26"
"9317","14989","553572","181","0","49","54"
"9318","14991","226827","60","0","100","27"
"9319","14991","447759","60","0","100","28"
"9320","14991","229240","60","0","100","33"
"9321","14989","553716","176","0","60","24"
"9322","14991","447782","60","0","100","48"
"9323","14991","229426","60","0","100","16"
"9324","14991","447790","60","0","100","33"
"9325","14989","553729","187","0","90","16"
"9326","14991","232695","60","0","100","25"
"9327","14991","465599","60","0","100","11"
"9328","14989","553800","187","0","62","20"
"9329","14991","465730","60","0","100","21"
"9330","14991","235097","60","0","80","37"
"9331","14989","553840","186","0","87","44"
"9332","14991","466037","60","0","100","17"
"9333","14991","237304","60","0","100","20"
"9334","14989","554083","187","0","77","39"
"9335","14991","466800","60","0","80","14"
"9336","14991","237913","60","0","100","66"
"9337","14989","554206","187","0","75","40"
"9338","14991","535605","60","0","100","40"
"9339","14991","242149","60","0","60","31"
"9340","14989","554226","198","0","83","67"
